1606680580.722124,45
1606680580.842039,52
1606680580.947230,56
1606680581.058287,60
1606680581.162185,68
1606680581.265611,75
1606680581.376539,73
1606680581.482491,48
1606680581.601683,45
1606680581.716530,46
1606680581.834310,47
1606680581.961071,47
1606680582.089765,46
1606680582.206038,47
1606680582.320041,47
1606680582.425436,47
1606680582.528914,49
1606680582.636869,54
1606680582.739807,59
1606680582.844023,66
1606680582.949599,70
1606680583.054207,78
1606680583.161921,78
1606680583.265234,51
1606680583.386878,52
1606680583.499277,48
1606680583.614823,49
1606680583.720175,49
1606680583.825143,49
1606680583.928763,50
1606680584.037133,50
1606680584.143039,51
1606680584.247060,50
1606680584.351022,51
1606680584.454846,59
1606680584.559286,61
1606680584.662656,62
1606680584.779984,72
1606680584.885400,82
1606680584.998424,80
1606680585.103730,54
1606680585.204217,54
1606680585.309634,52
1606680585.428868,53
1606680585.539985,52
1606680585.645402,52
1606680585.748763,54
1606680585.854048,53
1606680585.957623,53
1606680586.069344,54
1606680586.175924,54
1606680586.279586,65
1606680586.383575,64
1606680586.500672,66
1606680586.622327,76
1606680586.735015,83
1606680586.850305,84
1606680586.964523,56
1606680587.068496,58
1606680587.174659,55
1606680587.278268,55
1606680587.381802,56
1606680587.485777,56
1606680587.589138,56
1606680587.692511,57
1606680587.796396,57
1606680587.899640,57
1606680588.003780,57
1606680588.120594,64
1606680588.224862,65
1606680588.348493,69
1606680588.452236,80
1606680588.555912,79
1606680588.672743,87
1606680588.776412,87
1606680588.885354,59
1606680588.989010,60
1606680589.101518,58
1606680589.204612,60
1606680589.314213,59
1606680589.421311,58
1606680589.541205,59
1606680589.645005,59
1606680589.752703,61
1606680589.898301,61
1606680590.015137,61
1606680590.118555,66
1606680590.223901,71
1606680590.338938,70
1606680590.442976,81
1606680590.547181,80
1606680590.651539,89
1606680590.755577,89
1606680590.876979,63
1606680591.001083,63
1606680591.105621,63
1606680591.209675,63
1606680591.314585,62
1606680591.421616,62
1606680591.525382,62
1606680591.630702,62
1606680591.736241,64
1606680591.840196,63
1606680591.943904,65
1606680592.047834,64
1606680592.153905,70
1606680592.257992,74
1606680592.374997,74
1606680592.490141,84
1606680592.598299,84
1606680592.709138,92
1606680592.828058,92
1606680592.932872,67
1606680593.036833,66
1606680593.152352,65
1606680593.256068,66
1606680593.359423,65
1606680593.462894,66
1606680593.566215,65
1606680593.677479,65
1606680593.782611,64
1606680593.886966,67
1606680593.990865,68
1606680594.097276,67
1606680594.201653,72
1606680594.308621,77
1606680594.431035,76
1606680594.534605,86
1606680594.646302,87
1606680594.750614,94
1606680594.854796,93
1606680594.959413,68
1606680595.063334,68
1606680595.166880,68
1606680595.270402,67
1606680595.374690,68
1606680595.478003,70
1606680595.582000,69
1606680595.685830,70
1606680595.795545,69
1606680595.900033,70
1606680596.003469,68
1606680596.106579,70
1606680596.210739,69
1606680596.317306,69
1606680596.421209,69
1606680596.525054,70
1606680596.630472,70
1606680596.735270,69
1606680596.854001,69
1606680596.958029,71
1606680597.066289,77
1606680597.171850,79
1606680597.278596,81
1606680597.390776,91
1606680597.494338,91
1606680597.597663,98
1606680597.703844,93
1606680597.807175,86
1606680597.922848,79
1606680598.026355,76
1606680598.130844,76
1606680598.240418,71
1606680598.358549,71
1606680598.490763,72
1606680598.613057,73
1606680598.717861,74
1606680598.843077,74
1606680598.946954,74
1606680599.066411,72
1606680599.170117,74
1606680599.292975,72
1606680599.419291,73
1606680599.540769,73
1606680599.656255,73
1606680599.767151,73
1606680599.880769,76
1606680600.019431,75
1606680600.126443,82
1606680600.247014,81
1606680600.360762,84
1606680600.465248,83
1606680600.569982,95
1606680600.674040,95
1606680600.778140,92
1606680600.894001,93
1606680601.003598,92
1606680601.112115,94
1606680601.219405,80
1606680601.328268,78
1606680601.435292,74
1606680601.561344,76
1606680601.666610,77
1606680601.774766,76
1606680601.888798,77
1606680601.999817,77
1606680602.103989,77
1606680602.215777,78
1606680602.319900,76
1606680602.425951,77
1606680602.530661,78
1606680602.642010,77
1606680602.746301,76
1606680602.852653,77
1606680602.967125,76
1606680603.073746,77
1606680603.177982,79
1606680603.284721,81
1606680603.391467,86
1606680603.493003,86
1606680603.597201,85
1606680603.701416,85
1606680603.812418,89
1606680603.919378,89
1606680604.023823,98
1606680604.127591,99
1606680604.243141,96
1606680604.359217,89
1606680604.476028,85
1606680604.591994,94
1606680604.712510,43
1606680604.816939,40
1606680604.929371,40
1606680605.033344,41
1606680605.139392,41
1606680605.264874,41
1606680605.390845,41
1606680605.494452,42
1606680605.601985,42
1606680605.706019,41
1606680605.810193,42
1606680605.914803,42
1606680606.018782,43
1606680606.123806,43
1606680606.227511,42
1606680606.331641,43
1606680606.474405,43
1606680606.577903,44
1606680606.703055,50
1606680606.806856,54
1606680606.912001,64
1606680607.015242,77
1606680607.118594,73
1606680607.230353,45
1606680607.345128,44
1606680607.481506,46
1606680607.586380,46
1606680607.698652,46
1606680607.802734,46
1606680607.906354,46
1606680608.023388,47
1606680608.128451,46
1606680608.232298,48
1606680608.334981,48
1606680608.439042,55
1606680608.548839,58
1606680608.667115,70
1606680608.791181,77
1606680608.901933,77
1606680609.019435,49
1606680609.137023,49
1606680609.253059,48
1606680609.355843,49
1606680609.472412,50
1606680609.578119,49
1606680609.692877,51
1606680609.802766,49
1606680609.908148,49
1606680610.015011,51
1606680610.118686,51
1606680610.235794,58
1606680610.339591,61
1606680610.458027,71
1606680610.562256,71
1606680610.672762,79
1606680610.779694,73
1606680610.910715,54
1606680611.024142,51
1606680611.128863,52
1606680611.247774,51
1606680611.354036,53
1606680611.468353,53
1606680611.581079,53
1606680611.695293,53
1606680611.806305,54
1606680611.910880,55
1606680612.015186,61
1606680612.124477,61
1606680612.227871,65
1606680612.337065,74
1606680612.456278,74
1606680612.584801,83
1606680612.688819,78
1606680612.792915,57
1606680612.896356,55
1606680613.001607,53
1606680613.105015,55
1606680613.215590,56
1606680613.327380,56
1606680613.430955,56
1606680613.558153,56
1606680613.661784,56
1606680613.802931,58
1606680613.909714,58
1606680614.019006,67
1606680614.136770,67
1606680614.242794,67
1606680614.350823,78
1606680614.466456,88
1606680614.590146,87
1606680614.692770,59
1606680614.807409,60
1606680614.910733,58
1606680615.021396,56
1606680615.125227,59
1606680615.229058,59
1606680615.333076,58
1606680615.440243,57
1606680615.550251,58
1606680615.667063,59
1606680615.775698,61
1606680615.892935,68
1606680615.999972,68
1606680616.104606,71
1606680616.209937,76
1606680616.315044,81
1606680616.425356,91
1606680616.546107,90
1606680616.651912,71
1606680616.756100,63
1606680616.873344,60
1606680616.983236,60
1606680617.093226,61
1606680617.197857,62
1606680617.317670,62
1606680617.421978,35
1606680617.525728,1
1606680617.630549,0
1606680617.735165,5
1606680617.843415,6
